Model Version,Region,Sector,Technology,Type,PathwayScenario,Year,Value 
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Molten_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2040",0.0576867608117477
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Molten_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2045",0.294829903725367
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Molten_Electrolysis","TotalCapacity","GradualDevelopment_globalLimit","2050",0.294829903725367
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Molten_Electrolysis","NewCapacity","GradualDevelopment_globalLimit","2040",0.0576867608117477
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Molten_Electrolysis","NewCapacity","GradualDevelopment_globalLimit","2045",0.237143142913619
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.1832
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.1278
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.0767
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.0384
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.0154
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0031
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2018",0.1832
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2025",0.1278
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2030",0.155748387692747
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2035",0.361244239426334
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2040",1.30753788973031
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2045",1.52064904415608
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","TotalCapacity","GradualDevelopment_globalLimit","2050",1.51754904415608
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2030",0.079048387692747
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2035",0.243795851733587
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2040",0.969293650303981
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HHI_Scrap_EAF","NewCapacity","GradualDevelopment_globalLimit","2045",0.225411154425762
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.9035
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.6303
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.3782
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.1891
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.0757
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0152
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2018",0.9035
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2025",0.6303
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2030",0.3782
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2035",0.1891
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2040",0.0858728484891791
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2045",0.0491782592779033
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2050",0.0339782592779033
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","NewCapacity","GradualDevelopment_globalLimit","2040",0.0101728484891791
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Biomass","NewCapacity","GradualDevelopment_globalLimit","2045",0.0238054107887242
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.0439
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.0307
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.0185
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.0093
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.0038
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0008
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2018",0.0439
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2025",0.0307
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2030",0.0185
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2035",0.0093
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2040",0.0775608088485951
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2045",0.128476138246448
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","TotalCapacity","GradualDevelopment_globalLimit","2050",0.178414363178776
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","NewCapacity","GradualDevelopment_globalLimit","2040",0.0737608088485951
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","NewCapacity","GradualDevelopment_globalLimit","2045",0.0539153293978531
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Direct_Electric","NewCapacity","GradualDevelopment_globalLimit","2050",0.0507382249323279
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2018",6.0147
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2025",4.1954
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2030",2.5173
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2035",1.2587
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.5035
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.1007
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2018",6.0147
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2025",4.1954
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2030",2.5173
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2035",1.2587
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2040",0.5035
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2045",0.1007
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2050",0.0111569172221551
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Gas_Boiler","NewCapacity","GradualDevelopment_globalLimit","2050",0.0111569172221551
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.0553
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.0386
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.0232
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.0116
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.0047
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.001
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2018",0.0553
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2025",0.0386
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2030",0.0232
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2035",0.0116
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2040",0.0047
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Hardcoal","TotalCapacity","GradualDevelopment_globalLimit","2045",0.001
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.2818
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.1967
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.1181
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.0591
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.0237
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0048
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2018",0.2818
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2025",0.1967
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2030",0.1181
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2035",0.0591
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2040",0.0237
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HLI_Oil_Boiler","TotalCapacity","GradualDevelopment_globalLimit","2045",0.0048
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.9128
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.6368
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.3821
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.1911
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.0765
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0153
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2018",1.24975408206957
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2025",1.14246732270798
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2030",0.988606903608469
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2035",0.905095823913318
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2040",0.790495823913318
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2045",0.904491346589852
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","TotalCapacity","GradualDevelopment_globalLimit","2050",0.641481869017668
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","NewCapacity","GradualDevelopment_globalLimit","2018",0.33695408206957
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","NewCapacity","GradualDevelopment_globalLimit","2025",0.168713240638406
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","NewCapacity","GradualDevelopment_globalLimit","2030",0.100839580900493
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","NewCapacity","GradualDevelopment_globalLimit","2035",0.107488920304849
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","NewCapacity","GradualDevelopment_globalLimit","2045",0.175195522676534
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Biomass","NewCapacity","GradualDevelopment_globalLimit","2050",0.089244604497386
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","ResidualCapacity","GradualDevelopment_globalLimit","2018",17.0363
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","ResidualCapacity","GradualDevelopment_globalLimit","2025",11.8829
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","ResidualCapacity","GradualDevelopment_globalLimit","2030",7.1298
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","ResidualCapacity","GradualDevelopment_globalLimit","2035",3.5649
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","ResidualCapacity","GradualDevelopment_globalLimit","2040",1.426
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.2852
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","TotalCapacity","GradualDevelopment_globalLimit","2018",17.0363
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","TotalCapacity","GradualDevelopment_globalLimit","2025",11.8829
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","TotalCapacity","GradualDevelopment_globalLimit","2030",7.1298
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","TotalCapacity","GradualDevelopment_globalLimit","2035",3.5649
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","TotalCapacity","GradualDevelopment_globalLimit","2040",2.03476575007901
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","TotalCapacity","GradualDevelopment_globalLimit","2045",1.69201668162893
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","TotalCapacity","GradualDevelopment_globalLimit","2050",1.40681668162893
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","NewCapacity","GradualDevelopment_globalLimit","2040",0.608765750079006
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_Gas","NewCapacity","GradualDevelopment_globalLimit","2045",0.798050931549922
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_HardCoal","ResidualCapacity","GradualDevelopment_globalLimit","2018",0.1309
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_HardCoal","ResidualCapacity","GradualDevelopment_globalLimit","2025",0.0914
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_HardCoal","ResidualCapacity","GradualDevelopment_globalLimit","2030",0.0549
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_HardCoal","ResidualCapacity","GradualDevelopment_globalLimit","2035",0.0275
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_HardCoal","ResidualCapacity","GradualDevelopment_globalLimit","2040",0.011
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_HardCoal","ResidualCapacity","GradualDevelopment_globalLimit","2045",0.0022
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_HardCoal","TotalCapacity","GradualDevelopment_globalLimit","2018",0.398562691865242
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_HardCoal","TotalCapacity","GradualDevelopment_globalLimit","2025",0.359062691865242
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_HardCoal","TotalCapacity","GradualDevelopment_globalLimit","2030",0.322562691865242
"oE_GradualDevelopment_efect_244_h0","AT","Industry","HMI_HardCoal","TotalCapacity","GradualDevelopment_globalLimit","2035",0.295162691865242
